"module name","license","repository"
"@types/mdurl@2.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/minimist@1.2.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ms@0.7.34","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ndarray@1.0.14","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@17.0.45","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@22.10.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/normalize-package-data@2.4.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/parse-json@4.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/resolve@1.20.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/sax@1.2.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/semver@7.5.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/stats.js@0.17.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/three@0.170.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/trusted-types@2.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/unist@3.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/web-bluetooth@0.0.20","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/webxr@0.5.20","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@ungap/structured-clone@1.2.0","ISC","https://github.com/ungap/structured-clone"
"@unocss/astro@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/cli@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/config@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/core@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/extractor-arbitrary-variants@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/inspector@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/postcss@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/preset-attributify@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/preset-icons@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/preset-mini@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/preset-tagify@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/preset-typography@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/preset-uno@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/preset-web-fonts@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/preset-wind@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/reset@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/rule-utils@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/transformer-attributify-jsx@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/transformer-compile-class@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/transformer-directives@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/transformer-variant-group@0.64.1","MIT","https://github.com/unocss/unocss"
"@unocss/vite@0.64.1","MIT","https://github.com/unocss/unocss"
"@visactor/vchart-theme@1.12.2","MIT","https://github.com/VisActor/vchart-theme"
"@visactor/vchart@1.12.13","MIT","https://github.com/VisActor/VChart"
"@visactor/vdataset@0.18.18","MIT",""
"@visactor/vgrammar-coordinate@0.14.16","MIT",""
"@visactor/vgrammar-core@0.14.16","MIT",""
"@visactor/vgrammar-hierarchy@0.14.16","MIT",""
"@visactor/vgrammar-projection@0.14.16","MIT",""
"@visactor/vgrammar-sankey@0.14.16","MIT",""
"@visactor/vgrammar-util@0.14.16","MIT",""
"@visactor/vgrammar-venn@0.14.16","MIT",""
"@visactor/vgrammar-wordcloud-shape@0.14.16","MIT",""
"@visactor/vgrammar-wordcloud@0.14.16","MIT",""
"@visactor/vrender-components@0.20.16","MIT","https://github.com/VisActor/VRender"
"@visactor/vrender-core@0.20.16","MIT","https://github.com/VisActor/VRender"
"@visactor/vrender-kits@0.20.16","MIT","https://github.com/VisActor/VRender"
"@visactor/vscale@0.18.18","MIT",""
"@visactor/vutils-extension@1.12.13","MIT","https://github.com/VisActor/VChart"
"@visactor/vutils@0.18.18","MIT",""
"@vitejs/plugin-legacy@6.0.0","MIT","https://github.com/vitejs/vite"
"@vitejs/plugin-vue-jsx@4.1.1","MIT","https://github.com/vitejs/vite-plugin-vue"
"@vitejs/plugin-vue@4.6.2","MIT","https://github.com/vitejs/vite-plugin-vue"
"@vitejs/plugin-vue@5.1.4","MIT","https://github.com/vitejs/vite-plugin-vue"
"@vitepress-code-preview/container@1.0.8","MIT","https://github.com/welives/vitepress-code-preview"
"@vitepress-code-preview/plugin@1.0.6","MIT","https://github.com/welives/vitepress-code-preview"
"@vue/babel-helper-vue-transform-on@1.2.5","MIT","https://github.com/vuejs/babel-plugin-jsx"
"@vue/babel-plugin-jsx@1.2.5","MIT","https://github.com/vuejs/babel-plugin-jsx"
"@vue/babel-plugin-resolve-type@1.2.5","MIT","https://github.com/vuejs/babel-plugin-jsx"
"@vue/compiler-core@3.5.12","MIT","https://github.com/vuejs/core"
"@vue/compiler-core@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/compiler-dom@3.5.12","MIT","https://github.com/vuejs/core"
"@vue/compiler-dom@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/compiler-sfc@3.5.12","MIT","https://github.com/vuejs/core"
"@vue/compiler-sfc@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/compiler-ssr@3.5.12","MIT","https://github.com/vuejs/core"
"@vue/compiler-ssr@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/devtools-api@7.5.6","MIT","https://github.com/vuejs/devtools"
"@vue/devtools-kit@7.5.6","MIT","https://github.com/vuejs/devtools"
"@vue/devtools-shared@7.5.6","MIT","https://github.com/vuejs/devtools"
"@vue/reactivity@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/runtime-core@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/runtime-dom@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/server-renderer@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/shared@3.5.12","MIT","https://github.com/vuejs/core"
"@vue/shared@3.5.13","MIT","https://github.com/vuejs/core"
"@vuecs/timeago@1.1.0","MIT*","https://github.com/tada5hi/vuecs"
"@vuedx/compiler-sfc@0.7.1","MIT","https://github.com/znck/vue-developer-experience"
"@vuedx/template-ast-types@0.7.1","MIT","https://github.com/znck/vue-developer-experience"
"@vueuse/core@11.1.0","MIT","https://github.com/vueuse/vueuse"
"@vueuse/integrations@11.1.0","MIT","https://github.com/vueuse/vueuse"
"@vueuse/metadata@11.1.0","MIT","https://github.com/vueuse/vueuse"
"@vueuse/shared@11.1.0","MIT","https://github.com/vueuse/vueuse"
"@webgpu/types@0.1.44","BSD-3-Clause","https://github.com/gpuweb/types"
"@yarnpkg/lockfile@1.1.0","BSD-2-Clause","https://github.com/yarnpkg/yarn/blob/master/packages/lockfile"
"JSONStream@1.3.5","(MIT OR Apache-2.0)","https://github.com/dominictarr/JSONStream"
"a-sync-waterfall@1.0.1","MIT","https://github.com/hydiak/a-sync-waterfall"
"abs-svg-path@0.1.1","MIT","https://github.com/jkroso/abs-svg-path"
"acorn@8.14.0","MIT","https://github.com/acornjs/acorn"
"add-stream@1.0.0","MIT","https://github.com/wilsonjackson/add-stream"
"agent-base@7.1.1","MIT","https://github.com/TooTallNate/proxy-agents"
"ajv@8.17.1","MIT","https://github.com/ajv-validator/ajv"
"algoliasearch@4.24.0","MIT","https://github.com/algolia/algoliasearch-client-javascript"
"animate.css@4.1.1","MIT","https://github.com/animate-css/animate.css"
"animejs@3.2.2","MIT","https://github.com/juliangarnier/anime"
"ansi-align@3.0.1","ISC","https://github.com/nexdrew/ansi-align"
"ansi-colors@4.1.3","MIT","https://github.com/doowb/ansi-colors"
"ansi-escapes@3.2.0","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-escapes@4.3.2","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-regex@3.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@4.1.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@5.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@6.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@6.1.0","MIT","https://github.com/chalk/ansi-regex"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@4.3.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@6.2.1","MIT","https://github.com/chalk/ansi-styles"
"ant-design-vue@4.2.6","MIT","https://github.com/vueComponent/ant-design-vue"
"anymatch@3.1.3","ISC","https://github.com/micromatch/anymatch"
"app-root-path@3.0.0","MIT","https://github.com/inxilpro/node-app-root-path"
"arg@5.0.2","MIT","https://github.com/vercel/arg"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse"
"argparse@2.0.1","Python-2.0","https://github.com/nodeca/argparse"
"array-buffer-byte-length@1.0.1","MIT","https://github.com/inspect-js/array-buffer-byte-length"
"array-ify@1.0.0","MIT","https://github.com/stevemao/array-ify"
"array-source@0.0.4","BSD-3-Clause","https://github.com/mbostock/array-source"
"array-timsort@1.0.3","MIT","https://github.com/kaelzhang/node-array-timsort"
"array-tree-filter@2.1.0","MIT","https://github.com/afc163/array-tree-filter"
"arraybuffer.prototype.slice@1.0.3","MIT","https://github.com/es-shims/ArrayBuffer.prototype.slice"
"arrify@1.0.1","MIT","https://github.com/sindresorhus/arrify"
"asap@2.0.6","MIT","https://github.com/kriskowal/asap"
"ast-types@0.13.4","MIT","https://github.com/benjamn/ast-types"
"async-retry@1.3.3","MIT","https://github.com/vercel/async-retry"
"async-validator@4.2.5","MIT","https://github.com/yiminghe/async-validator"
"async@3.2.6","MIT","https://github.com/caolan/async"
"at-least-node@1.0.0","ISC","https://github.com/RyanZim/at-least-node"
"atomically@2.0.3","MIT*","https://github.com/fabiospampinato/atomically"
"autoprefixer@10.4.20","MIT","https://github.com/postcss/autoprefixer"
"available-typed-arrays@1.0.7","MIT","https://github.com/inspect-js/available-typed-arrays"
"babel-plugin-polyfill-corejs2@0.4.11","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-corejs3@0.10.6","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-regenerator@0.6.2","MIT","https://github.com/babel/babel-polyfills"
"bail@2.0.2","MIT","https://github.com/wooorm/bail"
"balanced-match@1.0.2","MIT","https://github.com/juliangruber/balanced-match"
"base64-arraybuffer@1.0.2","MIT","https://github.com/niklasvh/base64-arraybuffer"
"base64-js@1.5.1","MIT","https://github.com/beatgammit/base64-js"
"basic-ftp@5.0.5","MIT","https://github.com/patrickjuchli/basic-ftp"
"batch-processor@1.0.0","MIT","https://github.com/wnr/batch-processor"
"before-after-hook@2.2.3","Apache-2.0","https://github.com/gr2m/before-after-hook"
"binary-extensions@2.3.0","MIT","https://github.com/sindresorhus/binary-extensions"
"birpc@0.2.19","MIT","https://github.com/antfu/birpc"
"bl@4.1.0","MIT","https://github.com/rvagg/bl"
"bluebird@3.7.2","MIT","https://github.com/petkaantonov/bluebird"
"boolbase@1.0.0","ISC","https://github.com/fb55/boolbase"
"boxen@8.0.1","MIT","https://github.com/sindresorhus/boxen"
"brace-expansion@1.1.11","MIT","https://github.com/juliangruber/brace-expansion"
"brace-expansion@2.0.1","MIT","https://github.com/juliangruber/brace-expansion"
"braces@3.0.3","MIT","https://github.com/micromatch/braces"
"browserslist-to-esbuild@2.1.1","MIT","https://github.com/marcofugaro/browserslist-to-esbuild"
"browserslist@4.24.2","MIT","https://github.com/browserslist/browserslist"
"buffer-from@1.1.2","MIT","https://github.com/LinusU/buffer-from"
"buffer@5.7.1","MIT","https://github.com/feross/buffer"
"bundle-name@4.1.0","MIT","https://github.com/sindresorhus/bundle-name"
"bundle-require@5.0.0","MIT",""
"busuanzi.pure.js@1.0.3","MIT","https://github.com/JoeyBling/busuanzi.pure.js"
"cac@6.7.14","MIT","https://github.com/egoist/cac"
"cachedir@2.3.0","MIT","https://github.com/LinusU/node-cachedir"
"call-bind@1.0.7","MIT","https://github.com/ljharb/call-bind"
"callsites@3.1.0","MIT","https://github.com/sindresorhus/callsites"
"camel-case@4.1.2","MIT","https://github.com/blakeembrey/change-case"
"camelcase-keys@6.2.2","MIT","https://github.com/sindresorhus/camelcase-keys"
"camelcase@5.3.1","MIT","https://github.com/sindresorhus/camelcase"
"camelcase@8.0.0","MIT","https://github.com/sindresorhus/camelcase"
"caniuse-api@3.0.0","MIT","https://github.com/nyalab/caniuse-api"
"caniuse-lite@1.0.30001673","CC-BY-4.0","https://github.com/browserslist/caniuse-lite"
"cannon-es@0.20.0","MIT","https://github.com/pmndrs/cannon-es"
"canvas-confetti@1.9.3","ISC","https://github.com/catdad/canvas-confetti"
"capital-case@1.0.4","MIT","https://github.com/blakeembrey/change-case"
"ccount@2.0.1","MIT","https://github.com/wooorm/ccount"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk"
"chalk@4.1.2","MIT","https://github.com/chalk/chalk"
"chalk@5.3.0","MIT","https://github.com/chalk/chalk"
"change-case@4.1.2","MIT","https://github.com/blakeembrey/change-case"
"changweihua.github.io@0.1.11","ISC","https://github.com/changweihua.github.io"
"character-entities-html4@2.1.0","MIT","https://github.com/wooorm/character-entities-html4"
"character-entities-legacy@3.0.0","MIT","https://github.com/wooorm/character-entities-legacy"
"character-entities@2.0.2","MIT","https://github.com/wooorm/character-entities"
"chardet@0.7.0","MIT","https://github.com/runk/node-chardet"
"charenc@0.0.2","BSD-3-Clause","https://github.com/pvorb/node-charenc"
"cheerio-select@1.6.0","BSD-2-Clause","https://github.com/cheeriojs/cheerio-select"
"cheerio-select@2.1.0","BSD-2-Clause","https://github.com/cheeriojs/cheerio-select"
"cheerio@1.0.0","MIT","https://github.com/cheeriojs/cheerio"
"cheerio@1.0.0-rc.10","MIT","https://github.com/cheeriojs/cheerio"
"cheerio@1.0.0-rc.12","MIT","https://github.com/cheeriojs/cheerio"
"chevrotain-allstar@0.3.1","MIT","https://github.com/langium/chevrotain-allstar"
"chevrotain@11.0.3","Apache-2.0","https://github.com/Chevrotain/chevrotain"
"chokidar@3.6.0","MIT","https://github.com/paulmillr/chokidar"
"chokidar@4.0.0","MIT","https://github.com/paulmillr/chokidar"
"ci-info@3.9.0","MIT","https://github.com/watson/ci-info"
"ci-info@4.0.0","MIT","https://github.com/watson/ci-info"
"claygl@1.3.0","BSD*","https://github.com/pissang/claygl"
"cleye@1.3.2","MIT","https://github.com/privatenumber/cleye"
"cli-boxes@3.0.0","MIT","https://github.com/sindresorhus/cli-boxes"
"cli-cursor@2.1.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-cursor@3.1.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-cursor@5.0.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-spinners@2.9.2","MIT","https://github.com/sindresorhus/cli-spinners"
"cli-width@2.2.1","ISC","https://github.com/knownasilya/cli-width"
"cli-width@3.0.0","ISC","https://github.com/knownasilya/cli-width"
"cli-width@4.1.0","ISC","https://github.com/knownasilya/cli-width"
"cliui@7.0.4","ISC","https://github.com/yargs/cliui"
"cliui@8.0.1","ISC","https://github.com/yargs/cliui"
"clone@1.0.4","MIT","https://github.com/pvorb/node-clone"
"color-convert@1.9.3","MIT","https://github.com/Qix-/color-convert"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name"
"color-string@1.9.1","MIT","https://github.com/Qix-/color-string"
"color@4.2.3","MIT","https://github.com/Qix-/color"
"colord@2.9.3","MIT","https://github.com/omgovich/colord"
"colorette@2.0.20","MIT","https://github.com/jorgebucaran/colorette"
"colorthief@2.6.0","MIT","https://github.com/lokesh/color-thief"
"comma-separated-tokens@2.0.3","MIT","https://github.com/wooorm/comma-separated-tokens"
"commander@2.20.3","MIT","https://github.com/tj/commander.js"
"commander@5.1.0","MIT","https://github.com/tj/commander.js"
"commander@6.2.1","MIT","https://github.com/tj/commander.js"
"commander@7.2.0","MIT","https://github.com/tj/commander.js"
"commander@8.3.0","MIT","https://github.com/tj/commander.js"
"commander@9.2.0","MIT","https://github.com/tj/commander.js"
"comment-json@4.2.5","MIT","https://github.com/kaelzhang/node-comment-json"
"commitizen@4.3.1","MIT","https://github.com/commitizen/cz-cli"
"commitlint-config-cz@0.13.3","MIT","https://github.com/whizark/commitlint-config-cz"
"commitlint-config-git-commit-emoji@1.0.0","MIT","https://github.com/ccnnde/commitlint-config-git-commit-emoji"
"commitlint-config-gitmoji@2.3.1","MIT","https://github.com/arvinxx/gitmoji-commit-workflow"
"commitlint-plugin-gitmoji@2.2.6","MIT","https://github.com/arvinxx/gitmoji-commit-workflow"
"commitlint@19.6.0","MIT","https://github.com/conventional-changelog/commitlint"
"common-tags@1.8.2","MIT","https://github.com/zspecza/common-tags"
"compare-func@2.0.0","MIT","https://github.com/stevemao/compare-func"
"compute-scroll-into-view@1.0.20","MIT","https://github.com/scroll-into-view/compute-scroll-into-view"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map"
"concat-stream@1.4.11","MIT","https://github.com/maxogden/concat-stream"
"concat-stream@2.0.0","MIT","https://github.com/maxogden/concat-stream"
"confbox@0.1.8","MIT","https://github.com/unjs/confbox"
"config-chain@1.1.13","MIT","https://github.com/dominictarr/config-chain"
"configstore@7.0.0","BSD-2-Clause","https://github.com/yeoman/configstore"
"consola@3.2.3","MIT","https://github.com/unjs/consola"
"console-ban@5.0.0","MIT","https://github.com/fz6m/console-ban"
"console@0.7.2","MIT","https://github.com/matthewhudson/console"
"constant-case@3.0.4","MIT","https://github.com/blakeembrey/change-case"
"conventional-changelog-angular@5.0.13","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-angular@7.0.0","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-angular@8.0.0","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-atom@2.0.8","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-atom@5.0.0","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-cli@5.0.0","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-codemirror@2.0.8","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-codemirror@5.0.0","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-config-spec@2.1.0","MIT","https://github.com/conventional-changelog/conventional-changelog-config-spec"
"conventional-changelog-conventionalcommits@4.6.3","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-conventionalcommits@7.0.2","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-conventionalcommits@8.0.0","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-core@4.2.4","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-core@8.0.0","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-ember@2.0.9","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-ember@5.0.0","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-eslint@3.0.9","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-eslint@6.0.0","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-express@2.0.6","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-express@5.0.0","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-gitmoji-config@1.5.2","MIT","https://github.com/arvinxx/gitmoji-commit-workflow"
"conventional-changelog-jquery@3.0.11","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-jquery@6.0.0","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-jshint@2.0.9","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-jshint@5.0.0","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-preset-loader@2.3.4","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-preset-loader@5.0.0","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-writer@5.0.1","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-writer@8.0.0","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog@3.1.25","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog@6.0.0","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-commit-types@3.0.0","ISC","https://github.com/commitizen/conventional-commit-types"
"conventional-commits-filter@2.0.7","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-commits-filter@5.0.0","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-commits-parser@3.2.4","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-commits-parser@5.0.0","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-commits-parser@6.0.0","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-recommended-bump@10.0.0","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-recommended-bump@6.1.0","MIT","https://github.com/conventional-changelog/conventional-changelog"
"convert-source-map@2.0.0","MIT","https://github.com/thlorenz/convert-source-map"
"copy-anything@2.0.6","MIT","https://github.com/mesqueeb/copy-anything"
"copy-anything@3.0.5","MIT","https://github.com/mesqueeb/copy-anything"
"core-js-compat@3.38.1","MIT","https://github.com/zloirock/core-js"
"core-js@3.39.0","MIT","https://github.com/zloirock/core-js"
"core-util-is@1.0.3","MIT","https://github.com/isaacs/core-util-is"
"cose-base@1.0.3","MIT","https://github.com/iVis-at-Bilkent/cose-base"
"cose-base@2.2.0","MIT","https://github.com/iVis-at-Bilkent/cose-base"
"cosmiconfig-typescript-loader@5.0.0","MIT","https://github.com/Codex-/cosmiconfig-typescript-loader"
"cosmiconfig@7.1.0","MIT","https://github.com/davidtheclark/cosmiconfig"
"cosmiconfig@9.0.0","MIT","https://github.com/cosmiconfig/cosmiconfig"
"cp-text@1.0.2","MIT","https://github.com/frontzhm/cp-text"
"cross-env@7.0.3","MIT","https://github.com/kentcdodds/cross-env"
"cross-spawn@7.0.3","MIT","https://github.com/moxystudio/node-cross-spawn"
"crypt@0.0.2","BSD-3-Clause","https://github.com/pvorb/node-crypt"
"crypto-random-string@2.0.0","MIT","https://github.com/sindresorhus/crypto-random-string"
"crypto@1.0.1","ISC","https://github.com/npm/deprecate-holder"
"css-declaration-sorter@7.2.0","ISC","https://github.com/Siilwyn/css-declaration-sorter"
"css-line-break@2.1.0","MIT","https://github.com/niklasvh/css-line-break"
"css-select@4.3.0","BSD-2-Clause","https://github.com/fb55/css-select"
"css-select@5.1.0","BSD-2-Clause","https://github.com/fb55/css-select"
"css-tree@2.2.1","MIT","https://github.com/csstree/csstree"
"css-tree@2.3.1","MIT","https://github.com/csstree/csstree"
"css-tree@3.0.1","MIT","https://github.com/csstree/csstree"
"css-what@6.1.0","BSD-2-Clause","https://github.com/fb55/css-what"
"cssesc@3.0.0","MIT","https://github.com/mathiasbynens/cssesc"
"cssnano-preset-default@7.0.6","MIT","https://github.com/cssnano/cssnano"
"cssnano-utils@5.0.0","MIT","https://github.com/cssnano/cssnano"
"cssnano@7.0.6","MIT","https://github.com/cssnano/cssnano"
"csso@5.0.5","MIT","https://github.com/css/csso"
"csstype@3.1.3","MIT","https://github.com/frenic/csstype"
"cwise-compiler@1.1.3","MIT","https://github.com/scijs/cwise-compiler"
"cytoscape-cose-bilkent@4.1.0","MIT","https://github.com/cytoscape/cytoscape.js-cose-bilkent"
"cytoscape-fcose@2.2.0","MIT","https://github.com/iVis-at-Bilkent/cytoscape.js-fcose"
"cytoscape@3.30.2","MIT","https://github.com/cytoscape/cytoscape.js"
"cz-conventional-changelog@3.3.0","MIT","https://github.com/commitizen/cz-conventional-changelog"
"cz-customizable@7.2.1","MIT","https://github.com/leoforfree/cz-customizable"
"cz-message-helper@2.0.0","MIT","https://github.com/linpengteng/cz-message-helper"
"d3-array@1.2.4","BSD-3-Clause","https://github.com/d3/d3-array"
"d3-array@3.2.4","ISC","https://github.com/d3/d3-array"
"d3-axis@3.0.0","ISC","https://github.com/d3/d3-axis"
"d3-brush@3.0.0","ISC","https://github.com/d3/d3-brush"
"d3-chord@3.0.1","ISC","https://github.com/d3/d3-chord"
"d3-color@3.1.0","ISC","https://github.com/d3/d3-color"
"d3-contour@4.0.2","ISC","https://github.com/d3/d3-contour"
"d3-delaunay@6.0.4","ISC","https://github.com/d3/d3-delaunay"
"d3-dispatch@3.0.1","ISC","https://github.com/d3/d3-dispatch"
"d3-drag@3.0.0","ISC","https://github.com/d3/d3-drag"
"d3-dsv@2.0.0","BSD-3-Clause","https://github.com/d3/d3-dsv"
"d3-dsv@3.0.1","ISC","https://github.com/d3/d3-dsv"
"d3-ease@3.0.1","BSD-3-Clause","https://github.com/d3/d3-ease"
"d3-fetch@3.0.1","ISC","https://github.com/d3/d3-fetch"
"d3-flextree@2.1.2","WTFPL","https://github.com/klortho/d3-flextree"
"d3-force@3.0.0","ISC","https://github.com/d3/d3-force"
"d3-format@3.1.0","ISC","https://github.com/d3/d3-format"
"d3-geo@1.12.1","BSD-3-Clause","https://github.com/d3/d3-geo"
"d3-geo@3.1.1","ISC","https://github.com/d3/d3-geo"
"d3-hexbin@0.2.2","BSD-3-Clause","https://github.com/d3/d3-hexbin"
"d3-hierarchy@1.1.9","BSD-3-Clause","https://github.com/d3/d3-hierarchy"
"d3-hierarchy@3.1.2","ISC","https://github.com/d3/d3-hierarchy"
"d3-interpolate@3.0.1","ISC","https://github.com/d3/d3-interpolate"
"d3-path@1.0.9","BSD-3-Clause","https://github.com/d3/d3-path"
"d3-path@3.1.0","ISC","https://github.com/d3/d3-path"
"d3-polygon@3.0.1","ISC","https://github.com/d3/d3-polygon"
"d3-quadtree@3.0.1","ISC","https://github.com/d3/d3-quadtree"
"d3-random@3.0.1","ISC","https://github.com/d3/d3-random"
"d3-sankey@0.12.3","BSD-3-Clause","https://github.com/d3/d3-sankey"
"d3-scale-chromatic@3.1.0","ISC","https://github.com/d3/d3-scale-chromatic"
"d3-scale@4.0.2","ISC","https://github.com/d3/d3-scale"
"d3-selection@3.0.0","ISC","https://github.com/d3/d3-selection"
"d3-shape@1.3.7","BSD-3-Clause","https://github.com/d3/d3-shape"
"d3-shape@3.2.0","ISC","https://github.com/d3/d3-shape"
"d3-time-format@4.1.0","ISC","https://github.com/d3/d3-time-format"
"d3-time@3.1.0","ISC","https://github.com/d3/d3-time"
"d3-timer@3.0.1","ISC","https://github.com/d3/d3-timer"
"d3-transition@3.0.1","ISC","https://github.com/d3/d3-transition"
"d3-zoom@3.0.0","ISC","https://github.com/d3/d3-zoom"
"d3@7.9.0","ISC","https://github.com/d3/d3"
"dagre-d3-es@7.0.11","MIT","https://github.com/tbo47/dagre-es"
"dargs@7.0.0","MIT","https://github.com/sindresorhus/dargs"
"dargs@8.1.0","MIT","https://github.com/sindresorhus/dargs"
"dat.gui@0.7.9","Apache-2.0","https://github.com/dataarts/dat.gui"
"data-uri-to-buffer@6.0.2","MIT","https://github.com/TooTallNate/proxy-agents"
"data-view-buffer@1.0.1","MIT","https://github.com/ljharb/data-view-buffer"
"data-view-byte-length@1.0.1","MIT","https://github.com/ljharb/data-view-byte-length"
